name,type,diretorio,accuracy,loss,val_accuracy,val_loss,l2,dropout,min_lr,factor,patience,patienceReduce,batch_size,pesos,epoch,time
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_256,0.2000954747200012,1.7153557538986206,0.2496020346879959,1.5213384628295898,0.0001,0.4,1e-05,0.3,10.0,2.0,32.0,[2.1.1.1],4.0,422.1596928000217
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_257,0.2045508772134781,1.828687310218811,0.1693728119134903,1.4574214220046997,0.0001,0.4,1e-06,0.3,10.0,5.0,32.0,[2.1.1.1],1.0,346.1286449999898
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_258,0.4083857238292694,1.4559905529022217,0.4364852011203766,1.274025797843933,0.0001,0.4,1e-06,0.3,10.0,2.0,32.0,[2.1.1.1],18.0,864.3195960999583
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_259,0.4390961825847626,1.4054614305496216,0.5014326572418213,1.250956416130066,0.0001,0.4,1e-07,0.3,10.0,5.0,32.0,[2.1.1.1],9.0,565.1776758999913
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_260,0.2946932911872864,1.6049059629440308,0.3059535324573517,1.4375382661819458,0.0001,0.4,1e-07,0.3,10.0,2.0,32.0,[2.1.1.1],12.0,533.5511400999967
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_261,0.5521520972251892,1.1958452463150024,0.5415472984313965,1.1668477058410645,0.0001,0.4,1e-05,0.4,10.0,5.0,32.0,[2.1.1.1],12.0,527.7964948999579
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_262,0.4441085159778595,1.4032294750213623,0.4893346130847931,1.1695927381515503,0.0001,0.4,1e-05,0.4,10.0,2.0,32.0,[2.1.1.1],12.0,499.2751657000045
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_263,0.5525498986244202,1.1622451543807983,0.5240369439125061,1.259444236755371,0.0001,0.4,1e-06,0.4,10.0,5.0,32.0,[2.1.1.1],25.0,775.3091086000204
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_264,0.4162622392177582,1.446827054023743,0.4683221876621246,1.2206193208694458,0.0001,0.4,1e-06,0.4,10.0,2.0,32.0,[2.1.1.1],8.0,487.4067964000278
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_265,0.5742700099945068,1.117994785308838,0.528494119644165,1.277154564857483,0.0001,0.4,1e-07,0.4,10.0,5.0,32.0,[2.1.1.1],17.0,648.9014072000282
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_266,0.4367093741893768,1.4083060026168823,0.4409423768520355,1.288878083229065,0.0001,0.4,1e-07,0.4,10.0,2.0,32.0,[2.1.1.1],8.0,422.0650231000036
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_267,0.5641658306121826,1.1465848684310913,0.5065265893936157,1.2837272882461548,0.0001,0.4,1e-05,0.5,10.0,5.0,32.0,[2.1.1.1],16.0,588.4878852000111
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_268,0.4802291393280029,1.3310617208480835,0.5195797681808472,1.2509324550628662,0.0001,0.4,1e-05,0.5,10.0,2.0,32.0,[2.1.1.1],8.0,408.20256060000975
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_269,0.4148301482200622,1.4812783002853394,0.4616364240646362,1.2774773836135864,0.0001,0.4,1e-06,0.5,10.0,5.0,32.0,[2.1.1.1],10.0,558.9017061999766
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_270,0.2084493637084961,1.7447186708450315,0.1817892342805862,1.488517999649048,0.0001,0.4,1e-06,0.5,10.0,2.0,32.0,[2.1.1.1],2.0,322.54440380004235
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_271,0.5258175134658813,1.2002859115600586,0.5132123231887817,1.2714658975601196,0.0001,0.4,1e-07,0.5,10.0,5.0,32.0,[2.1.1.1],17.0,807.5053384999628
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_272,0.5476171374320984,1.181105375289917,0.5536453127861023,1.1733477115631104,0.0001,0.4,1e-07,0.5,10.0,2.0,32.0,[2.1.1.1],18.0,854.7618873000029
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_273,0.1988224983215332,1.848730206489563,0.2505571544170379,1.4397597312927246,0.0001,0.5,1e-05,0.1,10.0,5.0,32.0,[2.1.1.1],1.0,324.89166909997584
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_274,0.2841912508010864,1.6158009767532349,0.3826806843280792,1.3626080751419067,0.0001,0.5,1e-05,0.1,10.0,2.0,32.0,[2.1.1.1],37.0,1739.0587862000102
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_276,0.5602673292160034,1.1429787874221802,0.4925183057785034,1.208678960800171,0.0001,0.5,1e-05,0.1,10.0,5.0,32.0,[2.1.1.1],23.0,969.6081333000328
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_277,0.4048054814338684,1.4206750392913818,0.4667303264141083,1.2693772315979004,0.0001,0.5,1e-05,0.1,10.0,2.0,32.0,[2.1.1.1],70.0,2067.2379094000207
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_278,0.4156257510185241,1.4612938165664673,0.4839223325252533,1.2712409496307373,0.0001,0.5,1e-06,0.1,10.0,5.0,32.0,[2.1.1.1],8.0,457.4287027000101
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_279,0.1997772306203842,1.8348376750946045,0.1760585755109787,1.453646898269653,0.0001,0.5,1e-06,0.1,10.0,2.0,32.0,[2.1.1.1],1.0,287.7084492999711
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_280,0.4687723815441131,1.33293879032135,0.5278573632240295,1.2110456228256226,0.0001,0.5,1e-07,0.1,10.0,5.0,32.0,[2.1.1.1],13.0,586.8496821000008
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_281,0.1990611851215362,1.8416485786437988,0.2101241648197174,1.449616551399231,0.0001,0.5,1e-07,0.1,10.0,2.0,32.0,[2.1.1.1],1.0,310.54813640000066
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_282,0.4964595437049866,1.298526167869568,0.5097103118896484,1.3552600145339966,0.0001,0.5,1e-05,0.2,10.0,5.0,32.0,[2.1.1.1],11.0,608.3314112999942
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_283,0.2182353436946869,1.7412456274032593,0.3174148499965668,1.3930004835128784,0.0001,0.5,1e-05,0.2,10.0,2.0,32.0,[2.1.1.1],2.0,343.37798660004046
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_284,0.4445858895778656,1.3892505168914795,0.4552690088748932,1.2373055219650269,0.0001,0.5,1e-06,0.2,10.0,5.0,32.0,[2.1.1.1],18.0,787.0451608999865
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_285,0.1840241849422454,1.7600103616714478,0.1744667291641235,1.5205813646316528,0.0001,0.5,1e-06,0.2,10.0,2.0,32.0,[2.1.1.1],2.0,343.81944769999245
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_286,0.415546178817749,1.4641801118850708,0.4995224475860595,1.239202857017517,0.0001,0.5,1e-07,0.2,10.0,5.0,32.0,[2.1.1.1],11.0,569.806122500042
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_287,0.3265971839427948,1.572357177734375,0.416427880525589,1.33064067363739,0.0001,0.5,1e-07,0.2,10.0,2.0,32.0,[2.1.1.1],10.0,623.3353116000071
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_288,0.5300341844558716,1.214137315750122,0.5055714845657349,1.2322813272476196,0.0001,0.5,1e-05,0.3,10.0,5.0,32.0,[2.1.1.1],20.0,911.0032721000024
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_289,0.3114806413650512,1.5879793167114258,0.2804839313030243,1.450797200202942,0.0001,0.5,1e-05,0.3,10.0,2.0,32.0,[2.1.1.1],10.0,689.5407511000521
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_290,0.417455643415451,1.450727462768555,0.4737344682216644,1.2089303731918335,0.0001,0.5,1e-06,0.3,10.0,5.0,32.0,[2.1.1.1],8.0,621.2942276000394
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_291,0.2061420977115631,1.8412060737609863,0.1655523777008056,1.4596490859985352,0.0001,0.5,1e-06,0.3,10.0,2.0,32.0,[2.1.1.1],1.0,311.3782982000266
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_292,0.5093483924865723,1.2739933729171753,0.5014326572418213,1.2135921716690063,0.0001,0.5,1e-07,0.3,10.0,5.0,32.0,[2.1.1.1],15.0,731.222798999981
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_293,0.271461546421051,1.6227411031723022,0.2929003536701202,1.4524424076080322,0.0001,0.5,1e-07,0.3,10.0,2.0,32.0,[2.1.1.1],10.0,708.614356599981
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_294,0.1878430992364883,1.7403898239135742,0.1817892342805862,1.4866710901260376,0.0001,0.5,1e-05,0.4,10.0,5.0,32.0,[2.1.1.1],3.0,444.4221551000373
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_295,0.1992998719215393,1.850974202156067,0.2234957069158554,1.4581965208053589,0.0001,0.5,1e-05,0.4,10.0,2.0,32.0,[2.1.1.1],1.0,289.4439930999652
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_296,0.2058238536119461,1.836069941520691,0.1751034706830978,1.508372187614441,0.0001,0.5,1e-06,0.4,10.0,5.0,32.0,[2.1.1.1],1.0,323.9704935000045
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_297,0.2020844966173172,1.832547307014465,0.1693728119134903,1.4762872457504272,0.0001,0.5,1e-06,0.4,10.0,2.0,32.0,[2.1.1.1],1.0,305.28903780004475
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_298,0.2016866952180862,1.824618458747864,0.1754218339920044,1.4608978033065796,0.0001,0.5,1e-07,0.4,10.0,5.0,32.0,[2.1.1.1],1.0,297.3175516999909
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_299,0.2027209848165512,1.85303807258606,0.1693728119134903,1.5391918420791626,0.0001,0.5,1e-07,0.4,10.0,2.0,32.0,[2.1.1.1],1.0,291.4469075999805
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_300,0.5060864090919495,1.278493881225586,0.493791788816452,1.245333552360535,0.0001,0.5,1e-05,0.5,10.0,5.0,32.0,[2.1.1.1],14.0,612.8766978000058
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_301,0.3127535879611969,1.5929384231567385,0.3661254346370697,1.378381848335266,0.0001,0.5,1e-05,0.5,10.0,2.0,32.0,[2.1.1.1],11.0,621.8665698000113
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_302,0.6013206839561462,1.039008855819702,0.5176695585250854,1.276747465133667,0.0001,0.5,1e-06,0.5,10.0,5.0,32.0,[2.1.1.1],30.0,1087.656380200002
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_303,0.3224600255489349,1.57961905002594,0.3524355292320251,1.4144930839538574,0.0001,0.5,1e-06,0.5,10.0,2.0,32.0,[2.1.1.1],10.0,523.386675799964
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_304,0.4571565091609955,1.3499581813812256,0.4890162348747253,1.25403094291687,0.0001,0.5,1e-07,0.5,10.0,5.0,32.0,[2.1.1.1],20.0,771.4955790000386
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_305,0.1905481666326522,1.73493492603302,0.1929321885108947,1.5165566205978394,0.0001,0.5,1e-07,0.5,10.0,2.0,32.0,[2.1.1.1],3.0,337.5037689000019
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_306,0.3965311348438263,1.474401354789734,0.4409423768520355,1.269200325012207,0.0001,0.6,1e-05,0.1,10.0,5.0,32.0,[2.1.1.1],17.0,872.2699202999938
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_307,0.2037552744150161,1.8591303825378416,0.185609683394432,1.4409171342849731,0.0001,0.6,1e-05,0.1,10.0,2.0,32.0,[2.1.1.1],1.0,334.2610762999975
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_309,0.2093245238065719,1.8566312789916992,0.1693728119134903,1.4373574256896973,0.0001,0.6,1e-05,0.1,10.0,5.0,32.0,[2.1.1.1],1.0,249.6217512000003
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_310,0.1966743618249893,1.7547675371170044,0.258516401052475,1.4192767143249512,0.0001,0.6,1e-05,0.1,10.0,2.0,32.0,[2.1.1.1],2.0,285.33115820004605
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_311,0.1970721632242202,1.876017689704895,0.2591531276702881,1.434066653251648,0.0001,0.6,1e-06,0.1,10.0,5.0,32.0,[2.1.1.1],1.0,262.94665459997486
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_312,0.2054260522127151,1.8504341840744016,0.1693728119134903,1.462809920310974,0.0001,0.6,1e-06,0.1,10.0,2.0,32.0,[2.1.1.1],1.0,260.28266460000305
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_313,0.5110987424850464,1.2622795104980469,0.5198981165885925,1.201330304145813,0.0001,0.6,1e-07,0.1,10.0,5.0,32.0,[2.1.1.1],18.0,779.5884021000238
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_314,0.1949240267276764,1.862837314605713,0.1693728119134903,1.468092918395996,0.0001,0.6,1e-07,0.1,10.0,2.0,32.0,[2.1.1.1],1.0,271.1510788999731
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_315,0.2060625404119491,1.849987864494324,0.1716013997793197,1.4476827383041382,0.0001,0.6,1e-05,0.2,10.0,5.0,32.0,[2.1.1.1],1.0,281.81118550000247
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_316,0.2569814622402191,1.6342772245407104,0.3435211777687073,1.384254813194275,0.0001,0.6,1e-05,0.2,10.0,2.0,32.0,[2.1.1.1],12.0,534.3507823999971
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_317,0.1946057826280594,1.7128093242645264,0.2489652931690216,1.4363852739334106,0.0001,0.6,1e-06,0.2,10.0,5.0,32.0,[2.1.1.1],8.0,459.3104447000078
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_318,0.1890365183353424,1.763603448867798,0.1712830364704132,1.5110543966293335,0.0001,0.6,1e-06,0.2,10.0,2.0,32.0,[2.1.1.1],2.0,310.569645999989
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_319,0.5390245914459229,1.1810332536697388,0.51130211353302,1.2952487468719482,0.0001,0.6,1e-07,0.2,10.0,5.0,32.0,[2.1.1.1],20.0,774.4053545999923
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_320,0.2147346585988998,1.852797508239746,0.2534224689006805,1.442559838294983,0.0001,0.6,1e-07,0.2,10.0,2.0,32.0,[2.1.1.1],1.0,282.9399185999646
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_321,0.5191344022750854,1.248079776763916,0.5084367990493774,1.195851445198059,0.0001,0.6,1e-05,0.3,10.0,5.0,32.0,[2.1.1.1],19.0,778.4500424000435
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_322,0.2008910775184631,1.8570635318756104,0.1989812105894088,1.4334698915481567,0.0001,0.6,1e-05,0.3,10.0,2.0,32.0,[2.1.1.1],1.0,288.37408919999143
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_323,0.4097382426261902,1.4545369148254397,0.4473097622394562,1.2583969831466677,0.0001,0.6,1e-06,0.3,10.0,5.0,32.0,[2.1.1.1],22.0,910.3196165000554
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_324,0.2023231834173202,1.8588957786560056,0.1693728119134903,1.4680182933807373,0.0001,0.6,1e-06,0.3,10.0,2.0,32.0,[2.1.1.1],1.0,312.470239199989
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_325,0.4711591899394989,1.3428460359573364,0.4985673427581787,1.1408560276031494,0.0001,0.6,1e-07,0.3,10.0,5.0,32.0,[2.1.1.1],30.0,1017.8200471000164
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_326,0.207574188709259,1.8718693256378167,0.1693728119134903,1.5410009622573853,0.0001,0.6,1e-07,0.3,10.0,2.0,32.0,[2.1.1.1],1.0,283.06176640000194
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_327,0.2022436112165451,1.8492162227630613,0.2617000937461853,1.4298584461212158,0.0001,0.6,1e-05,0.4,10.0,5.0,32.0,[2.1.1.1],1.0,350.4023470999673
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_328,0.1986633837223053,1.8499327898025515,0.1728748828172683,1.4560675621032717,0.0001,0.6,1e-05,0.4,10.0,2.0,32.0,[2.1.1.1],1.0,318.2441375000053
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_329,0.4502347111701965,1.3839993476867676,0.4715058803558349,1.2179936170578003,0.0001,0.6,1e-06,0.4,10.0,5.0,32.0,[2.1.1.1],24.0,1038.71505540004
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_330,0.4774444997310638,1.3107284307479858,0.4680038094520569,1.227971434593201,0.0001,0.6,1e-06,0.4,10.0,2.0,32.0,[2.1.1.1],20.0,1055.5134832999902
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_331,0.4698862135410309,1.336894989013672,0.4941101670265198,1.2443677186965942,0.0001,0.6,1e-07,0.4,10.0,5.0,32.0,[2.1.1.1],23.0,996.8907425000216
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_332,0.2141777426004409,1.8437734842300413,0.1693728119134903,1.495071530342102,0.0001,0.6,1e-07,0.4,10.0,2.0,32.0,[2.1.1.1],1.0,320.46553649997804
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_333,0.5009945034980774,1.2781583070755005,0.5339064002037048,1.2757014036178589,0.0001,0.6,1e-05,0.5,10.0,5.0,32.0,[2.1.1.1],22.0,908.334876500012
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_334,0.1981064528226852,1.8600420951843264,0.1693728119134903,1.4814438819885254,0.0001,0.6,1e-05,0.5,10.0,2.0,32.0,[2.1.1.1],1.0,359.87386980000883
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_335,0.5749861001968384,1.101335525512695,0.5335880517959595,1.323738694190979,0.0001,0.6,1e-06,0.5,10.0,5.0,32.0,[2.1.1.1],38.0,1756.451378399972
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_336,0.2030392289161682,1.883946657180786,0.1693728119134903,1.4883209466934204,0.0001,0.6,1e-06,0.5,10.0,2.0,32.0,[2.1.1.1],1.0,370.8423853999702
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_337,0.4788765907287597,1.3202475309371948,0.4867876470088959,1.282293677330017,0.0001,0.6,1e-07,0.5,10.0,5.0,32.0,[2.1.1.1],21.0,941.6410040999764
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_338,0.310287207365036,1.5916987657546997,0.3288761675357818,1.4013910293579102,0.0001,0.6,1e-07,0.5,10.0,2.0,32.0,[2.1.1.1],11.0,635.0194017000031
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_339,0.204232633113861,1.8753701448440552,0.2683858573436737,1.4891217947006226,0.0001,0.7,1e-05,0.1,10.0,5.0,32.0,[2.1.1.1],1.0,326.8897220999934
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_340,0.2020844966173172,1.878689169883728,0.1693728119134903,1.4682964086532593,0.0001,0.7,1e-05,0.1,10.0,2.0,32.0,[2.1.1.1],1.0,414.4386631999514
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_342,0.2024822980165481,1.8792221546173096,0.1693728119134903,1.4484862089157104,0.0001,0.7,1e-05,0.1,10.0,5.0,32.0,[2.1.1.1],1.0,337.06063560000257
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_343,0.1989816278219223,1.8718924522399905,0.1693728119134903,1.4824002981185913,0.0001,0.7,1e-05,0.1,10.0,2.0,32.0,[2.1.1.1],1.0,301.1174726999998
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_344,0.207812875509262,1.88785183429718,0.2002546936273574,1.4395073652267456,0.0001,0.7,1e-06,0.1,10.0,5.0,32.0,[2.1.1.1],1.0,286.4890148000013
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_345,0.2024822980165481,1.885339379310608,0.1693728119134903,1.462263822555542,0.0001,0.7,1e-06,0.1,10.0,2.0,32.0,[2.1.1.1],1.0,294.6073187000002
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_346,0.1882409155368805,1.7465006113052368,0.1907036006450653,1.453165888786316,0.0001,0.7,1e-07,0.1,10.0,5.0,32.0,[2.1.1.1],3.0,372.7625951000009
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_347,0.1783753633499145,1.7238832712173462,0.1696911752223968,1.5053339004516602,0.0001,0.7,1e-07,0.1,10.0,2.0,32.0,[2.1.1.1],5.0,353.4606640999991
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_348,0.1999363452196121,1.8886691331863403,0.1693728119134903,1.4795070886611938,0.0001,0.7,1e-05,0.2,10.0,5.0,32.0,[2.1.1.1],1.0,294.81361470000047
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_349,0.1852176040410995,1.7793827056884766,0.1693728119134903,1.493237853050232,0.0001,0.7,1e-05,0.2,10.0,2.0,32.0,[2.1.1.1],2.0,324.4110438000025
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_350,0.3378152549266815,1.5667425394058228,0.3734479546546936,1.4041147232055664,0.0001,0.7,1e-06,0.2,10.0,5.0,32.0,[2.1.1.1],15.0,647.5358110999987
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_351,0.1994589865207672,1.865005612373352,0.1693728119134903,1.4843943119049072,0.0001,0.7,1e-06,0.2,10.0,2.0,32.0,[2.1.1.1],1.0,272.5085858999992
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_352,0.2008910775184631,1.8983899354934688,0.1693728119134903,1.4752105474472046,0.0001,0.7,1e-07,0.2,10.0,5.0,32.0,[2.1.1.1],1.0,296.6137079
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_353,0.2040735185146331,1.8661253452301023,0.1693728119134903,1.4856878519058228,0.0001,0.7,1e-07,0.2,10.0,2.0,32.0,[2.1.1.1],1.0,336.3089788000034
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_354,0.1989816278219223,1.874682068824768,0.1693728119134903,1.4448130130767822,0.0001,0.7,1e-05,0.3,10.0,5.0,32.0,[2.1.1.1],1.0,330.1693306999987
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_355,0.1792505383491516,1.7094123363494873,0.1763769537210464,1.493555188179016,0.0001,0.7,1e-05,0.3,10.0,2.0,32.0,[2.1.1.1],7.0,444.4588393999984
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_356,0.2043917626142501,1.8800376653671265,0.318688303232193,1.436301350593567,0.0001,0.7,1e-06,0.3,10.0,5.0,32.0,[2.1.1.1],1.0,291.5677933999977
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_357,0.2619142234325409,1.621448993682861,0.3476599752902984,1.3890101909637451,0.0001,0.7,1e-06,0.3,10.0,2.0,32.0,[2.1.1.1],21.0,938.6797915999996
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_358,0.1971517205238342,1.876521348953247,0.1725565046072006,1.46489679813385,0.0001,0.7,1e-07,0.3,10.0,5.0,32.0,[2.1.1.1],1.0,333.2447471999985
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_359,0.1974699646234512,1.877824068069458,0.1693728119134903,1.486735463142395,0.0001,0.7,1e-07,0.3,10.0,2.0,32.0,[2.1.1.1],1.0,323.82042400000137
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_360,0.4422786235809326,1.4144234657287598,0.4966571033000946,1.2013229131698608,0.0001,0.7,1e-05,0.4,10.0,5.0,32.0,[2.1.1.1],40.0,1767.8757452999998
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_361,0.210199698805809,1.8664798736572263,0.1693728119134903,1.4799131155014038,0.0001,0.7,1e-05,0.4,10.0,2.0,32.0,[2.1.1.1],1.0,408.517313700002
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_362,0.1986633837223053,1.8988474607467647,0.1693728119134903,1.44709575176239,0.0001,0.7,1e-06,0.4,10.0,5.0,32.0,[2.1.1.1],1.0,395.7928649000023
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_363,0.2019253671169281,1.8617541790008545,0.3260108232498169,1.4457967281341553,0.0001,0.7,1e-06,0.4,10.0,2.0,32.0,[2.1.1.1],1.0,435.00200680000125
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_364,0.5212824940681458,1.2285641431808472,0.438713788986206,1.2409751415252686,0.0001,0.7,1e-07,0.4,10.0,5.0,32.0,[2.1.1.1],26.0,1180.8617301000013
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_365,0.1985042542219162,1.674438238143921,0.2228589653968811,1.449573993682861,0.0001,0.7,1e-07,0.4,10.0,2.0,32.0,[2.1.1.1],23.0,991.9167812000014
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_366,0.4763306677341461,1.3282248973846436,0.5135307312011719,1.2132115364074707,0.0001,0.7,1e-05,0.5,10.0,5.0,32.0,[2.1.1.1],26.0,1061.5667406999964
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_367,0.2004932761192321,1.87029767036438,0.1693728119134903,1.4919782876968384,0.0001,0.7,1e-05,0.5,10.0,2.0,32.0,[2.1.1.1],1.0,328.61072859999695
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_368,0.4246956706047058,1.4154146909713743,0.4288443028926849,1.286352515220642,0.0001,0.7,1e-06,0.5,10.0,5.0,32.0,[2.1.1.1],40.0,1785.1618288000027
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_369,0.2001750320196151,1.9068834781646729,0.1693728119134903,1.4620777368545532,0.0001,0.7,1e-06,0.5,10.0,2.0,32.0,[2.1.1.1],1.0,383.29647889999615
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_370,0.5224759578704834,1.224250078201294,0.5482330322265625,1.118105173110962,0.0001,0.7,1e-07,0.5,10.0,5.0,32.0,[2.1.1.1],39.0,1603.3057501999938
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_371,0.1992998719215393,1.8782877922058103,0.1693728119134903,1.464269757270813,0.0001,0.7,1e-07,0.5,10.0,2.0,32.0,[2.1.1.1],1.0,366.46164860000135
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_372,0.2031983435153961,1.9064738750457764,0.1693728119134903,1.4580702781677246,0.0001,0.8,1e-05,0.1,10.0,5.0,32.0,[2.1.1.1],1.0,357.1874177999998
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_373,0.2063807845115661,1.9437721967697144,0.1693728119134903,1.4613189697265625,0.0001,0.8,1e-05,0.1,10.0,2.0,32.0,[2.1.1.1],1.0,431.6424310000002
AffectnetGray,best,models/tests/AffectnetGray/AffectnetGray_375,0.203596144914627,1.9040515422821045,0.1693728119134903,1.4703842401504517,0.0001,0.8,1e-05,0.1,10.0,5.0,32.0,[2.1.1.1],1.0,237.09773989999667
